LECROYWaveRunner„U,21892,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Jun-2021 15:24:40,0                 
Time,Ampl
-1.988417e-08,-2.03793e-05
-1.978417e-08,1.85379e-05
-1.968417e-08,0.00013529
-1.958417e-08,6.65358e-05
-1.948417e-08,8.33999e-05
-1.938417e-08,-4.76214e-05
-1.928417e-08,-0.000126753
-1.918417e-08,-0.000335609
-1.908417e-08,-0.000635271
-1.898417e-08,-0.000444577
-1.888417e-08,-0.000218857
-1.878417e-08,-0.000239613
-1.868417e-08,-0.000121564
-1.858417e-08,0.000240366
-1.848417e-08,0.000170315
-1.838417e-08,0.00014437
-1.828417e-08,0.000460897
-1.818417e-08,0.00015864
-1.808417e-08,-0.000157887
-1.798417e-08,-0.000204587
-1.788417e-08,-0.00027853
-1.778417e-08,-0.000514628
-1.768417e-08,-0.000657324
-1.758417e-08,-0.000266855
-1.748417e-08,-0.000172156
-1.738417e-08,-0.000295394
-1.728417e-08,-9.4322e-05
-1.718417e-08,9.89668e-05
-1.708417e-08,0.000236474
-1.698417e-08,0.000140478
-1.688417e-08,-0.000246099
-1.678417e-08,-0.000303178
-1.668417e-08,-0.000208479
-1.658417e-08,-0.000260369
-1.648417e-08,-0.000525006
-1.638417e-08,-0.000792237
-1.628417e-08,-0.000748131
-1.618417e-08,-0.00059376
-1.608417e-08,-0.000273341
-1.598417e-08,9.24806e-05
-1.588417e-08,0.000265014
-1.578417e-08,-1.64876e-05
-1.568417e-08,-0.000447171
-1.558417e-08,-0.000448469
-1.548417e-08,-0.000381012
-1.538417e-08,-0.00084283
-1.528417e-08,-0.00116714
-1.518417e-08,-0.000915475
-1.508417e-08,-0.000727375
-1.498417e-08,-0.000461441
-1.488417e-08,-0.000204587
-1.478417e-08,-0.000243505
-1.468417e-08,-0.000260369
-1.458417e-08,-0.000238316
-1.448417e-08,-0.000249991
-1.438417e-08,-0.000247396
-1.428417e-08,-0.000522411
-1.418417e-08,-0.000659919
-1.408417e-08,-0.000539275
-1.398417e-08,-0.000587273
-1.388417e-08,-0.000447171
